 4968  1,09861076
 4969  1,09856606
 4970  1,0986129
 4971  1,09856737
 4972  1,09861469
 4973  1,09856641
 4974  1,09861112
 4975  1,09856856
 4976  1,09861147
 4977  1,09856868
 4978  1,09861195
 4979  1,09856713
 4980  1,09861279
 4981  1,09856653
 4982  1,09861243
 4983  1,09856653
 4984  1,09861112
 4985  1,09856844
 4986  1,09861112
 4987  1,09856761
 4988  1,09861207
 4989  1,09856665
 4990  1,0986141
 4991  1,09856713
 4992  1,09861219
 4993  1,09856832
 4994  1,09860981
 4995  1,09856904
 4996  1,09861219
 4997  1,09856737
 4998  1,09861183
 4999  1,09856689
 5000  1,09861398
 5001  1,0985682
 5002  1,09861076
 5003  1,09856725
 5004  1,09861183
 5005  1,09856844
 5006  1,09861267
 5007  1,09856784
 5008  1,09861326
 5009  1,09856689
 5010  1,0986129
 5011  1,0985682
 5012  1,09861124
 5013  1,09856915
 5014  1,09861183
 5015  1,0985688
 5016  1,09861374
 5017  1,09856689
 5018  1,09861398
 5019  1,09856772
 5020  1,09861195
 5021  1,09856963
 5022  1,09861052
 5023  1,09856713
 5024  1,09861183
 5025  1,09856761
 5026  1,09861386
 5027  1,09856713
 5028  1,0986104
 5029  1,09856808
 5030  1,09861112
 5031  1,09857035
 5032  1,09861219
 5033  1,09856653
 5034  1,09861314
 5035  1,09856749
 5036  1,09861434
 5037  1,09856772
 5038  1,0986104
 5039  1,09856856
 5040  1,09861183
 5041  1,09856987
 5042  1,09861183
 5043  1,09856606
 5044  1,09861398
 5045  1,0985682
 5046  1,09861398
 5047  1,09856808
 5048  1,09860992
 5049  1,09857082
 5050  1,09861302
 5051  1,09856808
 5052  1,09861183
 5053  1,09856498
 5054  1,0986135
 5055  1,09856832
 5056  1,09861255
 5057  1,09856868
 5058  1,09861028
 5059  1,09856832
 5060  1,0986129
 5061  1,09856796
 5062  1,09861374
 5063  1,09856689
 5064  1,09861135
 5065  1,09856963
 5066  1,09861159
 5067  1,09856939
 5068  1,09861124
 5069  1,09856689
 5070  1,09861481
 5071  1,09856868
 5072  1,09861135
 5073  1,09856784
 5074  1,09861028
 5075  1,09857166
 5076  1,09861219
 5077  1,09856701
 5078  1,09861231
 5079  1,09856701
 5080  1,09861481
 5081  1,09856975
 5082  1,09861088
 5083  1,09856939
 5084  1,09861135
 5085  1,09856844
 5086  1,09861338
 5087  1,09856761
 5088  1,09861338
 5089  1,0985682
 5090  1,09861219
 5091  1,09856963
 5092  1,09861147
 5093  1,0985688
 5094  1,09861219
 5095  1,09856904
 5096  1,09861398
 5097  1,09856844
 5098  1,098611
 5099  1,09856868
 5100  1,09861147
 5101  1,09857035
 5102  1,09861171
 5103  1,09856689
 5104  1,09861314
 5105  1,09856761
 5106  1,09861362
 5107  1,09856892
 5108  1,09861064
 5109  1,09857047
 5110  1,09861207
 5111  1,09856832
 5112  1,09861326
 5113  1,09856665
 5114  1,0986135
 5115  1,09856868
 5116  1,09861183
 5117  1,09857011
 5118  1,09861064
 5119  1,09856868
 5120  1,09861326
 5121  1,0985682
 5122  1,09861374
 5123  1,09856808
 5124  1,09861231
 5125  1,09856772
 5126  1,09861195
 5127  1,09857118
 5128  1,09861076
 5129  1,09856749
 5130  1,09861386
 5131  1,09856856
 5132  1,09861279
 5133  1,09856749
 5134  1,09860992
 5135  1,09856987
 5136  1,0986129
 5137  1,09856772
 5138  1,09861195
 5139  1,09856665
 5140  1,09861326
 5141  1,09856892
 5142  1,09861195
 5143  1,09856999
 5144  1,09861135
 5145  1,09856844
 5146  1,09861314
 5147  1,09856939
 5148  1,0986135
 5149  1,09856808
 5150  1,09861112
 5151  1,0985713
 5152  1,09861267
 5153  1,09856892
 5154  1,0986129
 5155  1,09856844
 5156  1,09861553
 5157  1,09856927
 5158  1,09861147
 5159  1,09856987
 5160  1,09861076
 5161  1,0985713
 5162  1,09861338
 5163  1,09856868
 5164  1,09861314
 5165  1,09856832
 5166  1,09861195
 5167  1,09856963
 5168  1,09861183
 5169  1,09857023
 5170  1,09861255
 5171  1,09856868
 5172  1,09861279
 5173  1,0985682
 5174  1,09861112
 5175  1,09856975
 5176  1,09861124
 5177  1,09857261
 5178  1,09861171
 5179  1,09856808
 5180  1,09861219
 5181  1,09856784
 5182  1,09861362
 5183  1,09856987
 5184  1,09861183
 5185  1,09857059
 5186  1,09861183
 5187  1,09856868
 5188  1,09861422
 5189  1,0985682
 5190  1,09861314
 5191  1,09857011
 5192  1,09861183
 5193  1,09857249
 5194  1,09861171
 5195  1,09856808
 5196  1,09861302
 5197  1,09856999
 5198  1,09861386
 5199  1,09856832
 5200  1,0986104
 5201  1,09857047
 5202  1,09861219
 5203  1,09856987
 5204  1,09861255
 5205  1,09856784
 5206  1,09861481
 5207  1,09856939
 5208  1,09861147
 5209  1,09857094
 5210  1,09861052
 5211  1,09856856
 5212  1,09861422
 5213  1,09856904
 5214  1,09861422
 5215  1,09856856
 5216  1,09861088
 5217  1,09857154
 5218  1,09861147
 5219  1,09857011
 5220  1,09861267
 5221  1,09856665
 5222  1,09861457
 5223  1,09856951
 5224  1,09861302
 5225  1,09856999
 5226  1,09861028
 5227  1,09857035
 5228  1,09861314
 5229  1,09856939
 5230  1,09861386
 5231  1,09856856
 5232  1,09861124
 5233  1,0985707
 5234  1,0986135
 5235  1,09857035
 5236  1,09861159
 5237  1,09856844
 5238  1,09861326
 5239  1,09856999
 5240  1,09861171
 5241  1,09857023
 5242  1,09861124
 5243  1,09856892
 5244  1,09861314
 5245  1,09856963
 5246  1,09861398
 5247  1,09856761
 5248  1,09861076
 5249  1,09857118
 5250  1,09861171
 5251  1,09856963
 5252  1,09861147
 5253  1,09857011
 5254  1,09861553
 5255  1,09857023
 5256  1,09861159
 5257  1,09856999
 5258  1,09861207
 5259  1,0985688
 5260  1,09861231
 5261  1,09856832
 5262  1,09861326
 5263  1,09857011
 5264  1,09861195
 5265  1,09857142
 5266  1,09861219
 5267  1,09856963
 5268  1,09861159
 5269  1,09856904
 5270  1,09861517
 5271  1,09857094
 5272  1,09861124
 5273  1,09857023
 5274  1,09861195
 5275  1,09857094
 5276  1,09861326
 5277  1,09856915
 5278  1,09861398
 5279  1,09856939
 5280  1,09861195
 5281  1,0985719
 5282  1,0986129
 5283  1,09856904
 5284  1,09861243
 5285  1,09856904
 5286  1,09861386
 5287  1,09857118
 5288  1,098611
 5289  1,09857202
 5290  1,09861159
 5291  1,09856951
 5292  1,09861434
 5293  1,09856868
 5294  1,09861267
 5295  1,09856951
 5296  1,0986135
 5297  1,09857142
 5298  1,09861135
 5299  1,0985682
 5300  1,09861362
 5301  1,09856915
 5302  1,09861183
 5303  1,09857261
 5304  1,09860945
 5305  1,09857142
 5306  1,0986129
 5307  1,09856987
 5308  1,0986141
 5309  1,09856904
 5310  1,09861195
 5311  1,09857047
 5312  1,09861231
 5313  1,09857392
 5314  1,09861183
 5315  1,0985688
 5316  1,09861314
 5317  1,09856999
 5318  1,09861195
 5319  1,09857059
 5320  1,09861112
 5321  1,09857202
 5322  1,09861207
 5323  1,09856868
 5324  1,09861517
 5325  1,09856796
 5326  1,09861088
 5327  1,09857213
 5328  1,09861314
 5329  1,09857249
 5330  1,09861195
 5331  1,09856927
 5332  1,09861398
 5333  1,0985713
 5334  1,09861207
 5335  1,09857118
 5336  1,09861088
 5337  1,09857059
 5338  1,09861279
 5339  1,09856987
 5340  1,09861529
 5341  1,09857047
 5342  1,09861064
 5343  1,09857166
 5344  1,09861147
 5345  1,09857094
 5346  1,0986129
 5347  1,0985682
 5348  1,09861338
 5349  1,09857154
 5350  1,09861267
 5351  1,09857249
 5352  1,09861147
 5353  1,09856987
 5354  1,0986129
 5355  1,0985713
 5356  1,09861267
 5357  1,09857118
 5358  1,09861135
 5359  1,09857273
 5360  1,09861279
 5361  1,09857082
 5362  1,09861386
 5363  1,09856904
 5364  1,09861159
 5365  1,09857213
 5366  1,09861112
 5367  1,09857166
 5368  1,09861231
 5369  1,09856975
 5370  1,09861505
 5371  1,09857142
 5372  1,09861159
 5373  1,09857213
 5374  1,09861124
 5375  1,09857118
 5376  1,09861314
 5377  1,09856963
 5378  1,09861457
 5379  1,09856963
 5380  1,09861243
 5381  1,09857273
 5382  1,09861326
 5383  1,09856987
 5384  1,09861171
 5385  1,09856975
 5386  1,09861302
 5387  1,09857106
 5388  1,09861195
 5389  1,09857333
 5390  1,09861112
 5391  1,09856975
 5392  1,09861469
 5393  1,09857047
 5394  1,09861147
 5395  1,09857047
 5396  1,09861231
 5397  1,09857285
 5398  1,0986135
 5399  1,09857082
 5400  1,0986129
 5401  1,09857047
 5402  1,09861124
 5403  1,0985719
 5404  1,09861386
 5405  1,09857106
 5406  1,09861243
 5407  1,09856963
 5408  1,098616
 5409  1,09857106
 5410  1,09861183
 5411  1,09857213
 5412  1,09861267
 5413  1,09857059
 5414  1,09861434
 5415  1,09857142
 5416  1,09861135
 5417  1,09857082
 5418  1,09861195
 5419  1,09857392
 5420  1,09861326
 5421  1,09857035
 5422  1,09861374
 5423  1,09857035
 5424  1,09861302
 5425  1,09857154
 5426  1,09861207
 5427  1,09857082
 5428  1,09861326
 5429  1,09857059
 5430  1,09861505
 5431  1,09857273
 5432  1,09861076
 5433  1,09857237
 5434  1,09861171
 5435  1,09857082
 5436  1,0986135
 5437  1,09857154
 5438  1,09861219
 5439  1,09856987
 5440  1,09861195
 5441  1,09857297
 5442  1,09861374
 5443  1,09856963
 5444  1,09861445
 5445  1,09857118
 5446  1,09861267
 5447  1,09857249
 5448  1,09861064
 5449  1,09857047
 5450  1,09861279
 5451  1,09856999
 5452  1,09861505
 5453  1,09857249
 5454  1,09861124
 5455  1,0985707
 5456  1,09861219
 5457  1,09857142
 5458  1,09861434
 5459  1,09857035
 5460  1,09861314
 5461  1,09857225
 5462  1,09861183
 5463  1,09857428
 5464  1,09861243
 5465  1,09856999
 5466  1,09861398
 5467  1,09857059
 5468  1,09861302
 5469  1,09857321
 5470  1,09861195
 5471  1,09856999
 5472  1,09861398
 5473  1,09857059
 5474  1,09861445
 5475  1,09857249
 5476  1,09861159
 5477  1,09857225
 5478  1,09861147
 5479  1,09857213
 5480  1,09861326
 5481  1,0985707
 5482  1,09861124
 5483  1,09857213
 5484  1,09861255
 5485  1,09857249
 5486  1,09861314
 5487  1,09856939
 5488  1,09861422
 5489  1,09857094
 5490  1,09861207
 5491  1,09857309
 5492  1,09861195
 5493  1,09857011
 5494  1,09861326
 5495  1,09857178
 5496  1,09861207
 5497  1,09857261
 5498  1,09861147
 5499  1,09857261
 5500  1,09861135
 5501  1,09857225
 5502  1,09861445
 5503  1,09857106
 5504  1,09861052
 5505  1,09857321
 5506  1,09861124
 5507  1,09857249
 5508  1,09861195
 5509  1,09857082
 5510  1,09861183
 5511  1,09857213
 5512  1,09861195
 5513  1,09857428
 5514  1,09861088
 5515  1,09856939
 5516  1,09861338
 5517  1,0985713
 5518  1,09861112
 5519  1,09857416
 5520  1,09861135
 5521  1,09857154
 5522  1,09861183
 5523  1,09857202
 5524  1,09861314
 5525  1,09857213
 5526  1,09861028
 5527  1,09857357
 5528  1,09861195
 5529  1,09857118
 5530  1,09861398
 5531  1,09857059
 5532  1,09860992
 5533  1,09857285
 5534  1,09861159
 5535  1,09857321
 5536  1,09861112
 5537  1,09857094
 5538  1,09861267
 5539  1,09857237
 5540  1,09861135
 5541  1,09857488
 5542  1,09861004
 5543  1,09857047
 5544  1,0986129
 5545  1,09857166
 5546  1,09861147
 5547  1,09857416
 5548  1,09861016
 5549  1,09857297
 5550  1,09861064
 5551  1,09857297
 5552  1,09861302
 5553  1,09857345
 5554  1,09860885
 5555  1,09857404
 5556  1,09861088
 5557  1,09857273
 5558  1,09861362
 5559  1,09857237
 5560  1,09861112
 5561  1,09857285
 5562  1,09861159
 5563  1,09857416
 5564  1,09861076
 5565  1,09857154
 5566  1,09861326
 5567  1,09857392
 5568  1,09861159
 5569  1,098575
 5570  1,09861124
 5571  1,09857202
 5572  1,09861243
 5573  1,09857321
 5574  1,09861112
 5575  1,09857345
 5576  1,09860945
 5577  1,0985744
 5578  1,09861159
 5579  1,09857345
 5580  1,09861374
 5581  1,09857345
 5582  1,09861004
 5583  1,09857535
 5584  1,09861207
 5585  1,09857225
 5586  1,09861362
 5587  1,09857178
 5588  1,09861016
 5589  1,09857357
 5590  1,09861183
 5591  1,09857333
 5592  1,09861147
 5593  1,09857082
 5594  1,09861231
 5595  1,09857285
 5596  1,0986104
 5597  1,09857595
 5598  1,09861183
 5599  1,09856999
 5600  1,09861326
 5601  1,09857249
 5602  1,09861159
 5603  1,09857309
 5604  1,0986104
 5605  1,09857094
 5606  1,09861124
 5607  1,09857237
 5608  1,09861326
 5609  1,09857178
 5610  1,09861124
 5611  1,09857464
 5612  1,09861255
 5613  1,0985719
 5614  1,09861493
 5615  1,09857059
 5616  1,09861028
 5617  1,09857357
 5618  1,09861255
 5619  1,09857261
 5620  1,09861279
 5621  1,0985719
 5622  1,09861314
 5623  1,09857213
 5624  1,09861398
 5625  1,09857345
 5626  1,09861267
 5627  1,09857011
 5628  1,09861612
 5629  1,09857118
 5630  1,09861362
 5631  1,09857404
 5632  1,0986129
 5633  1,09857106
 5634  1,09861422
 5635  1,09857345
 5636  1,09861255
 5637  1,09857309
 5638  1,09861016
 5639  1,09857154
 5640  1,09861135
 5641  1,09857249
 5642  1,09861422
 5643  1,09857273
 5644  1,09860992
 5645  1,09857619
 5646  1,09861171
 5647  1,09857178
 5648  1,09861362
 5649  1,09857142
 5650  1,09860945
 5651  1,09857404
 5652  1,09861207
 5653  1,09857154
 5654  1,09861386
 5655  1,0985719
 5656  1,098611
 5657  1,09857464
 5658  1,09861076
 5659  1,09857512
 5660  1,0986104
 5661  1,0985719
 5662  1,09861326
 5663  1,09857357
 5664  1,09861076
 5665  1,09857619
 5666  1,09861112
 5667  1,09857178
 5668  1,09861314
 5669  1,09857428
 5670  1,09861124
 5671  1,09857655
 5672  1,09860957
 5673  1,09857333
 5674  1,09861279
 5675  1,09857261
 5676  1,09861279
 5677  1,0985738
 5678  1,09861052
 5679  1,09857321
 5680  1,09861207
 5681  1,09857249
 5682  1,09861588
 5683  1,09857297
 5684  1,09861016
 5685  1,09857452
 5686  1,09861159
 5687  1,09857202
 5688  1,09861457
 5689  1,0985713
 5690  1,09861147
 5691  1,09857345
 5692  1,09861255
 5693  1,09857202
 5694  1,09861445
 5695  1,09857166
 5696  1,09861338
 5697  1,0985738
 5698  1,09861255
 5699  1,09857333
 5700  1,09861326
 5701  1,09857142
 5702  1,09861612
 5703  1,0985713
 5704  1,09861279
 5705  1,09857464
 5706  1,09861207
 5707  1,09857142
 5708  1,09861338
 5709  1,09857309
 5710  1,09861183
 5711  1,09857631
 5712  1,09861028
 5713  1,09857202
 5714  1,09861267
 5715  1,09857249
 5716  1,09861183
 5717  1,09857321
 5718  1,09860957
 5719  1,09857392
 5720  1,09861124
 5721  1,09857392
 5722  1,09861386
 5723  1,09857476
 5724  1,09860957
 5725  1,09857523
 5726  1,09861112
 5727  1,0985738
 5728  1,09861386
 5729  1,09857309
 5730  1,09861052
 5731  1,09857666
 5732  1,098611
 5733  1,09857488
 5734  1,09861255
 5735  1,09857404
 5736  1,09861028
 5737  1,09857404
 5738  1,09861195
 5739  1,09857404
 5740  1,09861255
 5741  1,09857249
 5742  1,09861159
 5743  1,09857297
 5744  1,09861314
 5745  1,098575
 5746  1,09861159
 5747  1,09857202
 5748  1,09861326
 5749  1,09857333
 5750  1,09861219
 5751  1,09857464
 5752  1,0986135
 5753  1,09857023
 5754  1,0986141
 5755  1,09857225
 5756  1,09861326
 5757  1,09857535
 5758  1,09861326
 5759  1,09857249
 5760  1,09861493
 5761  1,09857118
 5762  1,09861326
 5763  1,09857488
 5764  1,09861124
 5765  1,09857237
 5766  1,09861255
 5767  1,09857309
 5768  1,09861171
 5769  1,09857464
 5770  1,09860992
 5771  1,098575
 5772  1,09861159
 5773  1,09857321
 5774  1,09861469
 5775  1,09857404
 5776  1,09860969
 5777  1,09857452
 5778  1,09861147
 5779  1,09857488
 5780  1,09861302
 5781  1,09857476
 5782  1,09861004
 5783  1,09857583
 5784  1,09860992
 5785  1,09857523
 5786  1,09861314
 5787  1,09857273
 5788  1,09861147
 5789  1,09857392
 5790  1,09861183
 5791  1,09857416
 5792  1,09861398
 5793  1,09857309
 5794  1,09861088
 5795  1,09857392
 5796  1,09861171
 5797  1,09857333
 5798  1,09861469
 5799  1,09857261
 5800  1,09861374
 5801  1,09857273
 5802  1,09861207
 5803  1,09857547
 5804  1,0986135
 5805  1,09857166
 5806  1,09861422
 5807  1,09857428
 5808  1,09861302
 5809  1,09857571
 5810  1,09861362
 5811  1,0985719
 5812  1,09861338
 5813  1,0985738
 5814  1,09861112
 5815  1,09857607
 5816  1,09861147
 5817  1,09857297
 5818  1,09861112
 5819  1,09857392
 5820  1,09861159
 5821  1,09857523
 5822  1,09861052
 5823  1,09857428
 5824  1,09861135
 5825  1,09857464
 5826  1,09861243
 5827  1,09857655
 5828  1,098611
 5829  1,09857547
 5830  1,09861088
 5831  1,09857392
 5832  1,09861469
 5833  1,09857416
 5834  1,09861159
 5835  1,09857512
 5836  1,09861195
 5837  1,09857249
 5838  1,09861469
 5839  1,09857523
 5840  1,09861064
 5841  1,0985744
 5842  1,09861159
 5843  1,09857237
 5844  1,09861481
 5845  1,09857392
 5846  1,09861267
 5847  1,09857416
 5848  1,09861243
 5849  1,09857321
 5850  1,09861398
 5851  1,09857404
 5852  1,09861112
 5853  1,098575
 5854  1,09861135
 5855  1,09857368
 5856  1,09861398
 5857  1,09857404
 5858  1,09861052
 5859  1,09857321
 5860  1,09861171
 5861  1,09857547
 5862  1,09861219
 5863  1,09857488
 5864  1,09861183
 5865  1,09857464
 5866  1,09861124
 5867  1,09857643
 5868  1,09861279
 5869  1,09857464
 5870  1,09861255
 5871  1,0985738
 5872  1,09861064
 5873  1,09857583
 5874  1,09861159
 5875  1,09857428
 5876  1,09861314
 5877  1,09857213
 5878  1,0986129
 5879  1,09857559
 5880  1,09861255
 5881  1,09857488
 5882  1,09861398
 5883  1,09857357
 5884  1,09861207
 5885  1,09857571
 5886  1,0986135
 5887  1,09857452
 5888  1,09861434
 5889  1,09857357
 5890  1,09861183
 5891  1,09857559
 5892  1,09861195
 5893  1,09857416
 5894  1,09861255
 5895  1,09857333
 5896  1,09861124
 5897  1,09857619
 5898  1,09861112
 5899  1,09857535
 5900  1,09861255
 5901  1,09857321
 5902  1,09861147
 5903  1,09857595
 5904  1,09861183
 5905  1,09857655
 5906  1,09861183
 5907  1,09857416
 5908  1,09861147
 5909  1,09857476
 5910  1,09861159
 5911  1,09857476
 5912  1,09861362
 5913  1,0985719
 5914  1,09861374
 5915  1,09857512
 5916  1,09861267
 5917  1,09857523
 5918  1,09861195
 5919  1,09857261
 5920  1,09861326
 5921  1,09857428
 5922  1,09861422
 5923  1,09857619
 5924  1,09861183
 5925  1,09857357
 5926  1,09861279
 5927  1,09857488
 5928  1,098611
 5929  1,0985775
 5930  1,09861207
 5931  1,09857261
 5932  1,09861267
 5933  1,09857512
 5934  1,09861112
 5935  1,09857821
 5936  1,09861112
 5937  1,09857488
 5938  1,09861374
 5939  1,098575
 5940  1,09861159
 5941  1,09857738
 5942  1,09861171
 5943  1,09857297
 5944  1,09861398
 5945  1,0985738
 5946  1,09861195
 5947  1,09857631
 5948  1,09861267
 5949  1,09857273
 5950  1,09861398
 5951  1,09857345
 5952  1,09861255
 5953  1,09857678
 5954  1,09861457
 5955  1,09857297
 5956  1,09861469
 5957  1,0985744
 5958  1,09861171
 5959  1,09857583
 5960  1,09861147
 5961  1,09857404
 5962  1,09861279
 5963  1,09857464
 5964  1,09861147
 5965  1,0985769
 5966  1,09861135
 5967  1,0985744
 5968  1,09861243
 5969  1,09857607
 5970  1,09861326
 5971  1,09857714
 5972  1,09861147
 5973  1,09857357
 5974  1,09861207
 5975  1,09857452
 5976  1,09861255
 5977  1,098575
 5978  1,09861302
 5979  1,09857321
 5980  1,09861279
 5981  1,09857452
 5982  1,09861171
 5983  1,09857631
 5984  1,09861219
 5985  1,09857392
 5986  1,09861279
 5987  1,09857392
 5988  1,09861219
 5989  1,09857678
 5990  1,09861195
 5991  1,09857452
 5992  1,0986104
 5993  1,09857512
 5994  1,09861028
 5995  1,09857786
 5996  1,09861135
 5997  1,09857428
 5998  1,09861183
 5999  1,09857571
 6000  1,09861052
 6001  1,09857726
 6002  1,09861159
 6003  1,09857583
 6004  1,09861135
 6005  1,09857345
 6006  1,09861195
 6007  1,09857535
 6008  1,09861267
 6009  1,098575
 6010  1,09861326
 6011  1,09857404
 6012  1,09861255
 6013  1,09857631
 6014  1,09861255
 6015  1,09857452
 6016  1,09861314
 6017  1,09857428
 6018  1,09861219
 6019  1,09857595
 6020  1,098611
 6021  1,09857547
 6022  1,09861088
 6023  1,09857488
 6024  1,09861124
 6025  1,0985775
 6026  1,09861112
 6027  1,09857595
 6028  1,09861231
 6029  1,09857392
 6030  1,09861171
 6031  1,09857678
 6032  1,09861195
 6033  1,09857535
 6034  1,09861243
 6035  1,0985738
 6036  1,09861326
 6037  1,09857583
 6038  1,09861279
 6039  1,09857464
 6040  1,09861481
 6041  1,0985738
 6042  1,09861362
 6043  1,09857523
 6044  1,09861183
 6045  1,09857583
 6046  1,09861255
 6047  1,09857464
 6048  1,09861088
 6049  1,09857619
 6050  1,09861171
 6051  1,09857571
 6052  1,0986129
 6053  1,09857523
 6054  1,09861028
 6055  1,09857821
 6056  1,09861231
 6057  1,09857523
 6058  1,09861255
 6059  1,09857357
 6060  1,09861147
 6061  1,09857571
 6062  1,09861314
 6063  1,09857464
 6064  1,09861422
 6065  1,09857404
 6066  1,09861159
 6067  1,09857643
 6068  1,09861422
 6069  1,09857416
 6070  1,09861505
 6071  1,098575
 6072  1,0986104
 6073  1,09857595
 6074  1,09861183
 6075  1,09857547
 6076  1,09861374
 6077  1,09857535
 6078  1,09861016
 6079  1,09857714
 6080  1,09861052
 6081  1,0985769
 6082  1,09861338
 6083  1,09857535
 6084  1,09861052
 6085  1,09857607
 6086  1,09861207
 6087  1,09857428
 6088  1,09861541
 6089  1,09857476
 6090  1,09861243
 6091  1,09857655
 6092  1,09861338
 6093  1,098575
 6094  1,09861529
 6095  1,09857571
 6096  1,09861112
 6097  1,09857655
 6098  1,09861195
 6099  1,09857523
 6100  1,09861386
 6101  1,09857678
 6102  1,09860969
 6103  1,09857893
 6104  1,09861076
 6105  1,09857571
 6106  1,09861517
 6107  1,09857702
 6108  1,09861159
 6109  1,09857666
 6110  1,09861219
 6111  1,09857523
 6112  1,09861374
 6113  1,09857571
 6114  1,09861207
 6115  1,09857655
 6116  1,09861219
 6117  1,09857392
 6118  1,09861374
 6119  1,09857643
 6120  1,09861159
 6121  1,09857655
 6122  1,09861231
 6123  1,09857571
 6124  1,09861135
 6125  1,0985775
 6126  1,09861159
 6127  1,09857774
 6128  1,09861183
 6129  1,09857643
 6130  1,09861183
 6131  1,09857893
 6132  1,09861088
 6133  1,0985775
 6134  1,0986129
 6135  1,09857428
 6136  1,09861243
 6137  1,09857595
 6138  1,09861338
 6139  1,09857714
 6140  1,09861326
 6141  1,09857488
 6142  1,09861195
 6143  1,09857619
 6144  1,09861112
 6145  1,09857678
 6146  1,09861255
 6147  1,09857512
 6148  1,09861088
 6149  1,09857774
 6150  1,09861147
 6151  1,09857738
 6152  1,09861267
 6153  1,09857631
 6154  1,09860992
 6155  1,09857833
 6156  1,09861159
 6157  1,09857476
 6158  1,09861434
 6159  1,09857643
 6160  1,09861028
 6161  1,0985769
 6162  1,09861314
 6163  1,09857559
 6164  1,09861612
 6165  1,098575
 6166  1,09861147
 6167  1,09857643
 6168  1,09861147
 6169  1,09857655
 6170  1,09861112
 6171  1,0985781
 6172  1,09861088
 6173  1,09857631
 6174  1,09861219
 6175  1,09857571
 6176  1,09861279
 6177  1,09857821
 6178  1,09861147
 6179  1,09857488
 6180  1,09861195
 6181  1,09857547
 6182  1,0986129
 6183  1,09857762
 6184  1,09861183
 6185  1,09857416
 6186  1,0986129
 6187  1,09857571
 6188  1,09861231
 6189  1,09857726
 6190  1,09861159
 6191  1,098575
 6192  1,09861267
 6193  1,09857559
 6194  1,09861052
 6195  1,09857893
 6196  1,09861135
 6197  1,0985769
 6198  1,09861255
 6199  1,09857714
 6200  1,09861076
 6201  1,09857953
 6202  1,09861219
 6203  1,09857512
 6204  1,09861434
 6205  1,09857428
 6206  1,09861267
 6207  1,09857762
 6208  1,09861374
 6209  1,09857655
 6210  1,09861279
 6211  1,09857607
 6212  1,09861159
 6213  1,09857631
 6214  1,09861219
 6215  1,09857726
 6216  1,09861207
 6217  1,09857726
 6218  1,09861004
 6219  1,09857821
 6220  1,0986135
 6221  1,09857643
 6222  1,09861219
 6223  1,09857643
 6224  1,09861135
 6225  1,09857655
 6226  1,09861362
 6227  1,09857762
 6228  1,09861326
 6229  1,09857738
 6230  1,09861195
 6231  1,09857404
 6232  1,09861338
 6233  1,09857738
 6234  1,09861159
 6235  1,0985775
 6236  1,09861088
 6237  1,09857595
 6238  1,09861374
 6239  1,09857583
 6240  1,09861183
 6241  1,09857965
 6242  1,09861064
 6243  1,09857512
 6244  1,09861314
 6245  1,09857666
 6246  1,09861219
 6247  1,09857643
 6248  1,09861445
 6249  1,0985738
 6250  1,09861279
 6251  1,09857655
 6252  1,09861219
 6253  1,09857678
 6254  1,09861374
 6255  1,09857559
 6256  1,09861088
 6257  1,09857786
 6258  1,098611
 6259  1,0985775
 6260  1,09861326
 6261  1,09857893
 6262  1,09860945
 6263  1,09857738
 6264  1,09861135
 6265  1,09857583
 6266  1,09861386
 6267  1,09857571
 6268  1,09861195
 6269  1,09857714
 6270  1,09861326
 6271  1,09857476
 6272  1,09861481
 6273  1,09857738
 6274  1,09861135
 6275  1,09857714
 6276  1,09861219
 6277  1,09857619
 6278  1,09861171
 6279  1,09857857
 6280  1,09861207
 6281  1,09857929
 6282  1,09861183
 6283  1,09857595
 6284  1,09861255
 6285  1,09857738
 6286  1,09861267
 6287  1,09857607
 6288  1,09861267
 6289  1,09857547
 6290  1,09861183
 6291  1,09857726
 6292  1,09861219
 6293  1,09857655
 6294  1,09861362
 6295  1,09857619
 6296  1,09861124
 6297  1,09857976
 6298  1,09861159
 6299  1,09857798
 6300  1,09861219
 6301  1,09857798
 6302  1,09861064
 6303  1,09857702
 6304  1,09861374
 6305  1,09857547
 6306  1,09861386
 6307  1,09857821
 6308  1,09861076
 6309  1,09857523
 6310  1,09861529
 6311  1,09857619
 6312  1,09861219
 6313  1,09857917
 6314  1,09861064
 6315  1,09857583
 6316  1,09861302
 6317  1,09857798
 6318  1,09861076
 6319  1,09858084
 6320  1,09861314
 6321  1,098575
 6322  1,0986135
 6323  1,09857714
 6324  1,09861255
 6325  1,09857714
 6326  1,09861326
 6327  1,09857535
 6328  1,09861243
 6329  1,0985769
 6330  1,09861207
 6331  1,09857678
 6332  1,09861255
 6333  1,09857643
 6334  1,09861004
 6335  1,09857857
 6336  1,09861124
 6337  1,09857762
 6338  1,09861338
 6339  1,09857666
 6340  1,09861088
 6341  1,09857774
 6342  1,098611
 6343  1,09857559
 6344  1,09861505
 6345  1,09857702
 6346  1,09861314
 6347  1,09857643
 6348  1,09861326
 6349  1,09857678
 6350  1,09861195
 6351  1,09857798
 6352  1,09861243
 6353  1,09857714
 6354  1,09861207
 6355  1,09857571
 6356  1,0986104
 6357  1,09858096
 6358  1,09861171
 6359  1,09857702
 6360  1,09861267
 6361  1,09857547
 6362  1,09861171
 6363  1,09857738
 6364  1,09861338
 6365  1,09857583
 6366  1,09861565
 6367  1,09857738
 6368  1,0986104
 6369  1,09857821
